Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
DISAGG+SEP , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 811.96 , 793.5 , 2.27351 , 0.082 , 93.304 , 2 , 802 , 9.96 , 9.24 , 9.72 , 811.96 , 811.96 , 0 , 6609 , 1255 , 3.15029 , 1262 , 8.83069 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 811.96 , 793.5 , 2.27351 , 0.08 , 82.956 , 2 , 802 , 9.96 , 9.24 , 9.72 , 811.96 , 811.96 , 0 , 8886 , 1171 , 3.51053 , 1290 , 12.4575 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 811.96 , 793.5 , 2.27351 , 0.078 , 87.014 , 2 , 802 , 9.96 , 9.24 , 9.72 , 811.96 , 811.96 , 0 , 8085 , 1227 , 3.24624 , 1385 , 4.1208 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 811.96 , 793.5 , 2.27351 , 0.078 , 100.257 , 2 , 802 , 9.96 , 9.24 , 9.72 , 811.96 , 811.96 , 0 , 8485 , 1389 , 3.722 , 1224 , 3.94478 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 811.96 , 793.5 , 2.27351 , 0.08 , 92.985 , 2 , 802 , 9.96 , 9.24 , 9.72 , 811.96 , 811.96 , 0 , 8154 , 1079 , 3.21241 , 1514 , 11.016 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_1.svrp , 811.96 , 793.5 , 2.27351 , 0.08 , 188.416 , 2 , 802 , 9.96 , 9.24 , 9.72 , 811.96 , 811.96 , 0 , 11716 , 1540 , 4.80483 , 2546 , 16.6726 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 751.4 , 738.5 , 1.7168 , 0.12 , 9.764 , 2 , 746 , 5.4 , 5.24 , 5.4 , 751.4 , 751.4 , 0 , 1098 , 441 , 0.832477 , 273 , 0.859844 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 751.4 , 738.5 , 1.7168 , 0.121 , 15.187 , 2 , 746 , 5.4 , 5.24 , 5.4 , 751.4 , 751.4 , 0 , 1982 , 590 , 1.34507 , 370 , 1.2503 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 751.4 , 738.5 , 1.7168 , 0.123 , 12.565 , 2 , 746 , 5.4 , 5.24 , 5.4 , 751.4 , 751.4 , 0 , 1289 , 467 , 1.01473 , 343 , 2.12192 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 751.4 , 738.5 , 1.7168 , 0.128 , 14.191 , 2 , 746 , 5.4 , 5.24 , 5.4 , 751.4 , 751.4 , 0 , 1821 , 520 , 1.21255 , 367 , 2.89537 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 751.4 , 738.5 , 1.7168 , 0.121 , 14.755 , 2 , 746 , 5.4 , 5.24 , 5.4 , 751.4 , 751.4 , 0 , 1777 , 537 , 1.2819 , 356 , 1.13077 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 751.4 , 738.5 , 1.7168 , 0.12 , 7.19 , 2 , 746 , 5.4 , 5.24 , 5.4 , 751.4 , 751.4 , 0 , 1709 , 372 , 0.801716 , 401 , 1.16 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 751.4 , 738.5 , 1.7168 , 0.122 , 13.92 , 2 , 746 , 5.4 , 5.24 , 5.4 , 751.4 , 751.4 , 0 , 1251 , 543 , 0.9844 , 330 , 1.9773 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_2.svrp , 751.4 , 738.5 , 1.7168 , 0.123 , 8.503 , 2 , 746 , 5.4 , 5.24 , 5.4 , 751.4 , 751.4 , 0 , 1667 , 377 , 0.786437 , 439 , 2.17535 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 815.48 , 807 , 1.03988 , 0.105 , 4.625 , 2 , 810 , 5.48 , 5.48 , 5.48 , 815.48 , 815.48 , 0 , 693 , 370 , 0.439118 , 80 , 0.265596 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 815.48 , 807 , 1.03988 , 0.104 , 6.482 , 2 , 810 , 5.48 , 5.48 , 5.48 , 815.48 , 815.48 , 0 , 980 , 410 , 0.594237 , 97 , 0.385366 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 815.48 , 807 , 1.03988 , 0.107 , 6.102 , 2 , 810 , 5.48 , 5.48 , 5.48 , 815.48 , 815.48 , 0 , 833 , 382 , 0.515508 , 84 , 0.963482 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 815.48 , 807 , 1.03988 , 0.109 , 6.371 , 2 , 810 , 5.48 , 5.48 , 5.48 , 815.48 , 815.48 , 0 , 873 , 365 , 0.52784 , 92 , 1.12959 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 815.48 , 807 , 1.03988 , 0.106 , 4.792 , 2 , 810 , 5.48 , 5.48 , 5.48 , 815.48 , 815.48 , 0 , 728 , 341 , 0.508811 , 85 , 0.297049 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 815.48 , 807 , 1.03988 , 0.107 , 6.392 , 2 , 810 , 5.48 , 5.48 , 5.48 , 815.48 , 815.48 , 0 , 972 , 401 , 0.623303 , 92 , 0.384778 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 815.48 , 807 , 1.03988 , 0.111 , 5.046 , 2 , 810 , 5.48 , 5.48 , 5.48 , 815.48 , 815.48 , 0 , 638 , 317 , 0.457497 , 88 , 0.822086 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_3.svrp , 815.48 , 807 , 1.03988 , 0.109 , 6.582 , 2 , 810 , 5.48 , 5.48 , 5.48 , 815.48 , 815.48 , 0 , 898 , 379 , 0.586796 , 85 , 1.14801 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.8 , 759 , 1.01721 , 0.137 , 7.614 , 2 , 763 , 3.8 , 3.08 , 3.36 , 766.8 , 766.8 , 0 , 1102 , 279 , 0.50898 , 341 , 0.711617 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.8 , 759 , 1.01721 , 0.138 , 19.958 , 2 , 763 , 3.8 , 3.08 , 3.36 , 766.8 , 766.8 , 0 , 1708 , 579 , 1.14283 , 396 , 1.05805 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.8 , 759 , 1.01721 , 0.14 , 8.433 , 2 , 763 , 3.8 , 3.08 , 3.36 , 766.8 , 766.8 , 0 , 1081 , 268 , 0.472943 , 338 , 1.40167 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.8 , 759 , 1.01721 , 0.141 , 10.905 , 2 , 763 , 3.8 , 3.08 , 3.36 , 766.8 , 766.8 , 0 , 1410 , 297 , 0.663856 , 348 , 2.06835 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.8 , 759 , 1.01721 , 0.137 , 9.246 , 2 , 763 , 3.8 , 3.08 , 3.36 , 766.8 , 766.8 , 0 , 1287 , 283 , 0.531068 , 409 , 0.854373 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.8 , 759 , 1.01721 , 0.135 , 10.372 , 2 , 763 , 3.8 , 3.08 , 3.36 , 766.8 , 766.8 , 0 , 1229 , 334 , 0.627006 , 410 , 0.929208 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.8 , 759 , 1.01721 , 0.14 , 8.104 , 2 , 763 , 3.8 , 3.08 , 3.36 , 766.8 , 766.8 , 0 , 1024 , 279 , 0.494691 , 312 , 1.38145 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_4.svrp , 766.8 , 759 , 1.01721 , 0.139 , 10.861 , 2 , 763 , 3.8 , 3.08 , 3.36 , 766.8 , 766.8 , 0 , 1077 , 350 , 0.639291 , 448 , 1.76294 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 724.52 , 700 , 3.38431 , 0.08 , 600.071 , 2 , 718 , 6.52 , 5.72 , 5.96 , 724.52 , 721.455 , 0.423102 , 20091 , 3328 , 11.5569 , 4795 , 13.1124 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+AF , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 724.52 , 700 , 3.38431 , 0.077 , 584.036 , 2 , 718 , 6.52 , 5.72 , 5.96 , 724.52 , 724.52 , 0 , 24956 , 2894 , 9.75555 , 6774 , 15.8805 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 724.52 , 700 , 3.38431 , 0.083 , 600.066 , 2 , 718 , 6.52 , 5.72 , 5.96 , 724.52 , 721.308 , 0.44337 , 20784 , 3439 , 10.881 , 4706 , 30.5366 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 725.32 , 700 , 3.49087 , 0.08 , 600.064 , 2 , 719 , 6.32 , 5.6 , 5.76 , 725.32 , 720.25 , 0.699002 , 20246 , 3413 , 10.8557 , 5217 , 32.7182 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 725.32 , 700 , 3.49087 , 0.077 , 600.053 , 2 , 719 , 6.32 , 5.6 , 5.76 , 725.32 , 720.5 , 0.664534 , 15252 , 3631 , 9.34354 , 4113 , 10.6003 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+AF , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 724.52 , 700 , 3.38431 , 0.077 , 600.055 , 2 , 718 , 6.52 , 5.72 , 5.96 , 724.52 , 721.044 , 0.47975 , 18504 , 3462 , 10.4229 , 4790 , 12.1389 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+SEP , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 725.44 , 700 , 3.50684 , 0.082 , 600.059 , 2 , 719 , 6.44 , 6.04 , 6.04 , 725.44 , 721.5 , 0.543119 , 20906 , 3076 , 11.2347 , 5535 , 34.8773 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_5.svrp , 725.32 , 700 , 3.49087 , 0.082 , 600.067 , 2 , 719 , 6.32 , 5.6 , 5.76 , 725.32 , 720.586 , 0.652739 , 18592 , 3359 , 12.3039 , 3979 , 33.2348 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 807.08 , 782.5 , 3.04555 , 0.076 , 305.284 , 2 , 801 , 6.08 , 5.68 , 5.88 , 807.08 , 807.08 , 0 , 19395 , 1456 , 6.71557 , 3740 , 10.3154 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 807.08 , 782.5 , 3.04555 , 0.077 , 346.151 , 2 , 801 , 6.08 , 5.68 , 5.88 , 807.08 , 807.08 , 0 , 18547 , 1823 , 8.24783 , 4332 , 11.4833 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 807.08 , 782.5 , 3.04555 , 0.08 , 296.645 , 2 , 801 , 6.08 , 5.68 , 5.88 , 807.08 , 807.08 , 0 , 15655 , 1765 , 6.84912 , 3520 , 21.2003 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 807.08 , 782.5 , 3.04555 , 0.081 , 378.51 , 2 , 801 , 6.08 , 5.68 , 5.88 , 807.08 , 807.08 , 0 , 19969 , 1821 , 8.59225 , 3964 , 29.2244 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 807.08 , 782.5 , 3.04555 , 0.074 , 298.598 , 2 , 801 , 6.08 , 5.68 , 5.88 , 807.08 , 807.08 , 0 , 16194 , 1564 , 5.54267 , 3987 , 9.34333 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 807.08 , 782.5 , 3.04555 , 0.08 , 413.345 , 2 , 801 , 6.08 , 5.68 , 5.88 , 807.08 , 807.08 , 0 , 18123 , 1790 , 8.31081 , 3519 , 9.73941 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 807.08 , 782.5 , 3.04555 , 0.085 , 423.589 , 2 , 801 , 6.08 , 5.68 , 5.88 , 807.08 , 807.08 , 0 , 17165 , 1550 , 6.9932 , 4837 , 23.5723 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 807.08 , 782.5 , 3.04555 , 0.083 , 272.599 , 2 , 801 , 6.08 , 5.68 , 5.88 , 807.08 , 807.08 , 0 , 13888 , 1711 , 6.3712 , 2930 , 20.0524 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 733.92 , 725.5 , 1.14726 , 0.201 , 1.614 , 2 , 733 , 0.92 , 0.92 , 0.92 , 733.92 , 733.92 , 0 , 36 , 173 , 0.138659 , 28 , 0.061832 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 733.92 , 725.5 , 1.14726 , 0.202 , 1.606 , 2 , 733 , 0.92 , 0.92 , 0.92 , 733.92 , 733.92 , 0 , 1 , 176 , 0.142484 , 44 , 0.088164 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 733.92 , 725.5 , 1.14726 , 0.199 , 1.614 , 2 , 733 , 0.92 , 0.92 , 0.92 , 733.92 , 733.92 , 0 , 36 , 173 , 0.13728 , 28 , 0.091649 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 733.92 , 725.5 , 1.14726 , 0.198 , 1.592 , 2 , 733 , 0.92 , 0.92 , 0.92 , 733.92 , 733.92 , 0 , 1 , 176 , 0.140857 , 44 , 0.109782 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 733.92 , 725.5 , 1.14726 , 0.199 , 1.574 , 2 , 733 , 0.92 , 0.92 , 0.92 , 733.92 , 733.92 , 0 , 11 , 168 , 0.135534 , 68 , 0.133856 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 733.92 , 725.5 , 1.14726 , 0.197 , 1.649 , 2 , 733 , 0.92 , 0.92 , 0.92 , 733.92 , 733.92 , 0 , 37 , 176 , 0.138915 , 39 , 0.080413 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 733.92 , 725.5 , 1.14726 , 0.198 , 1.585 , 2 , 733 , 0.92 , 0.92 , 0.92 , 733.92 , 733.92 , 0 , 11 , 168 , 0.135629 , 68 , 0.152058 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 733.92 , 725.5 , 1.14726 , 0.197 , 1.679 , 2 , 733 , 0.92 , 0.92 , 0.92 , 733.92 , 733.92 , 0 , 37 , 176 , 0.139235 , 39 , 0.100572 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 792.04 , 772.333 , 2.48809 , 0.129 , 600.076 , 2 , 786 , 6.04 , 5.52 , 5.84 , 792.04 , 786.4 , 0.712085 , 23890 , 2165 , 10.5196 , 8426 , 19.5905 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+AF , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 791.28 , 772.333 , 2.39443 , 0.131 , 600.055 , 2 , 786 , 5.28 , 5.28 , 5.28 , 791.28 , 787.438 , 0.485606 , 22044 , 1899 , 10.4143 , 7924 , 20.2673 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+SEP , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 791.28 , 772.333 , 2.39443 , 0.127 , 600.078 , 2 , 786 , 5.28 , 5.28 , 5.28 , 791.28 , 786.375 , 0.619882 , 21616 , 2183 , 9.9033 , 8163 , 39.3392 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 791.04 , 772.333 , 2.36482 , 0.127 , 600.097 , 2 , 786 , 5.04 , 5.04 , 5.04 , 791.04 , 787.838 , 0.404754 , 20930 , 1697 , 7.85232 , 9780 , 31.2074 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 791.04 , 772.333 , 2.36482 , 0.118 , 600.057 , 2 , 786 , 5.04 , 5.04 , 5.04 , 791.04 , 786.571 , 0.564898 , 16637 , 1783 , 6.56877 , 7216 , 15.7495 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+AF , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 791.28 , 772.333 , 2.39443 , 0.124 , 600.068 , 2 , 786 , 5.28 , 5.28 , 5.28 , 791.28 , 786 , 0.667273 , 18289 , 2211 , 9.07232 , 7485 , 17.2196 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+SEP , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 791.04 , 772.333 , 2.36482 , 0.123 , 600.052 , 2 , 786 , 5.04 , 5.04 , 5.04 , 791.04 , 786.681 , 0.551013 , 18811 , 2185 , 8.47664 , 8098 , 32.551 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 791.04 , 772.333 , 2.36482 , 0.124 , 600.067 , 2 , 786 , 5.04 , 5.04 , 5.04 , 791.04 , 786.5 , 0.573928 , 16924 , 1794 , 7.34769 , 8861 , 27.4302 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.16 , 729 , 2.82073 , 0.146 , 52.841 , 2 , 745 , 5.16 , 5.08 , 5.12 , 750.16 , 750.16 , 0 , 3371 , 700 , 1.41737 , 1228 , 2.66492 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.16 , 729 , 2.82073 , 0.143 , 62.708 , 2 , 745 , 5.16 , 5.08 , 5.12 , 750.16 , 750.16 , 0 , 5022 , 636 , 1.81729 , 1415 , 3.53643 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.16 , 729 , 2.82073 , 0.147 , 43.634 , 2 , 745 , 5.16 , 5.08 , 5.12 , 750.16 , 750.16 , 0 , 4671 , 722 , 1.98432 , 1279 , 6.49773 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.16 , 729 , 2.82073 , 0.148 , 66.852 , 2 , 745 , 5.16 , 5.08 , 5.12 , 750.16 , 750.16 , 0 , 4975 , 666 , 2.01934 , 1369 , 7.10382 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.16 , 729 , 2.82073 , 0.149 , 78.454 , 2 , 745 , 5.16 , 5.08 , 5.12 , 750.16 , 750.16 , 0 , 3968 , 853 , 2.01232 , 1057 , 2.70076 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.16 , 729 , 2.82073 , 0.147 , 71.107 , 2 , 745 , 5.15998 , 5.08 , 5.12 , 750.16 , 750.16 , 0 , 4214 , 686 , 1.61646 , 1284 , 2.96624 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.16 , 729 , 2.82073 , 0.148 , 28.224 , 2 , 745 , 5.16 , 5.08 , 5.12 , 750.16 , 750.16 , 0 , 3055 , 601 , 1.34602 , 913 , 4.18559 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.16 , 729 , 2.82073 , 0.148 , 46.607 , 2 , 745 , 5.16 , 5.08 , 5.12 , 750.16 , 750.16 , 0 , 3655 , 699 , 1.60164 , 1309 , 5.07545 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 820.88 , 795 , 3.15271 , 0.119 , 600.058 , 2 , 809 , 11.88 , 9.2 , 11.16 , 820.88 , 809.143 , 1.42982 , 16491 , 2783 , 8.49155 , 7155 , 15.1736 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+AF , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 820.88 , 795 , 3.15271 , 0.115 , 600.07 , 2 , 809 , 11.88 , 9.2 , 11.16 , 820.88 , 809.333 , 1.40662 , 15662 , 2329 , 7.67503 , 8310 , 15.5251 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+SEP , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 820.88 , 795 , 3.15271 , 0.124 , 600.064 , 2 , 809 , 11.88 , 9.2 , 11.16 , 820.88 , 809.316 , 1.40876 , 15339 , 2585 , 7.97791 , 8445 , 27.8578 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG+AF+SEP , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 820.88 , 795 , 3.15271 , 0.12 , 600.063 , 2 , 809 , 11.88 , 9.2 , 11.16 , 820.88 , 809.5 , 1.38632 , 14303 , 2158 , 7.2649 , 9955 , 25.7493 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 834.28 , 795 , 4.70825 , 0.117 , 600.074 , 2 , 804 , 30.28 , 25.84 , 27.44 , 834.28 , 808.385 , 3.10392 , 13358 , 2397 , 7.03909 , 7687 , 14.5463 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+AF , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 824.52 , 795 , 3.58026 , 0.123 , 600.081 , 2 , 808 , 16.52 , 10.6 , 15.48 , 824.52 , 809.333 , 1.84188 , 15180 , 2319 , 7.55224 , 9058 , 16.3802 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+SEP , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 836.92 , 795 , 5.00884 , 0.122 , 600.071 , 2 , 804 , 32.92 , 26.64 , 29.88 , 836.92 , 808.452 , 3.40147 , 12370 , 2364 , 7.02335 , 7643 , 24.1557 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+AF+SEP , ./data/Jabali/k2/80_2_0.95_1_0.svrp , 823.36 , 795 , 3.44442 , 0.122 , 600.057 , 2 , 808 , 15.36 , 11.32 , 14.72 , 823.36 , 808.3 , 1.82909 , 11352 , 2401 , 7.04789 , 5601 , 22.4902 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG , ./data/Jabali/k2/80_2_0.95_1_1.svrp , 788 , 774.5 , 1.7132 , 0.19 , 15.254 , 2 , 783 , 5 , 4.92 , 4.92 , 788 , 788 , 0 , 1668 , 487 , 0.851394 , 600 , 1.1622 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k2/80_2_0.95_1_1.svrp , 788 , 774.5 , 1.7132 , 0.191 , 16.845 , 2 , 783 , 5 , 4.92 , 4.92 , 788 , 788 , 0 , 1875 , 459 , 0.825364 , 566 , 1.15563 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
