Algorithm , Instance , K , Model Solution Cost , Deterministic Cost , Model Recourse Cost , Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Root Lower Bound , Root Gap (%) , Node Count , CVRPSEP Cuts , Gendreau Cuts , Scenario Cuts , Partial Route Cuts , Elementary Route Cuts , Root Time (s) , Time (s) , Solved
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_5.svrp , 2 , 733.396 , 724.865 , 8.53168 , 8.46395 , 733.396 , 727.889 , 0.750961 , 707.316 , 3.55606 , 27813 , 2828 , 3171 , 904 , 0 , 0 , 0.149 , 600.075 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_5.svrp , 2 , 733.4 , 724.865 , 8.53553 , 8.46395 , 733.4 , 727.884 , 0.752142 , 707.316 , 3.55656 , 11984 , 3945 , 0 , 1325 , 15471 , 483 , 0.154 , 600.083 , 0
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.93_1_6.svrp , 2 , 806.902 , 796.751 , 10.1507 , 10.1507 , 806.902 , 806.902 , 0 , 786.352 , 2.54682 , 4983 , 1029 , 507 , 9608 , 0 , 0 , 0.256 , 315.981 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_6.svrp , 2 , 807.152 , 796.997 , 10.1553 , 10.1507 , 807.152 , 798.581 , 1.06194 , 785.708 , 2.65678 , 30019 , 1722 , 5779 , 0 , 0 , 0 , 0.082 , 600.11 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_6.svrp , 2 , 806.903 , 796.751 , 10.1515 , 10.1507 , 806.903 , 806.902 , 9.97443e-05 , 785.708 , 2.62669 , 34928 , 2038 , 0 , 0 , 10658 , 1430 , 0.083 , 307.204 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_6.svrp , 2 , 806.903 , 796.751 , 10.1511 , 10.1507 , 806.903 , 806.902 , 5.56374e-05 , 786.004 , 2.58994 , 7389 , 908 , 659 , 170 , 0 , 0 , 0.113 , 49.24 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_6.svrp , 2 , 806.903 , 796.751 , 10.1514 , 10.1507 , 806.903 , 806.902 , 9.41811e-05 , 786.004 , 2.58998 , 7984 , 837 , 0 , 187 , 1379 , 55 , 0.112 , 33.606 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.93_1_7.svrp , 2 , 736.008 , 733.977 , 2.03124 , 2.03124 , 736.008 , 736.008 , 0 , 730.563 , 0.739742 , 776 , 315 , 162 , 1492 , 0 , 0 , 0.483 , 36.479 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_7.svrp , 2 , 736.008 , 733.977 , 2.03154 , 2.03124 , 736.008 , 736.008 , 4.15661e-05 , 728.176 , 1.0641 , 1946 , 360 , 448 , 0 , 0 , 0 , 0.091 , 7.527 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_7.svrp , 2 , 736.008 , 733.977 , 2.03156 , 2.03124 , 736.008 , 736.008 , 4.41462e-05 , 728.176 , 1.06411 , 1860 , 513 , 0 , 0 , 1291 , 147 , 0.095 , 14.123 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_7.svrp , 2 , 736.008 , 733.977 , 2.03132 , 2.03124 , 736.008 , 736.008 , 1.19197e-05 , 730.24 , 0.783712 , 697 , 207 , 148 , 8 , 0 , 0 , 0.146 , 3.179 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_7.svrp , 2 , 736.008 , 733.977 , 2.03176 , 2.03124 , 736.008 , 736.008 , 7.11024e-05 , 730.24 , 0.78377 , 310 , 207 , 0 , 8 , 138 , 10 , 0.142 , 1.726 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.93_1_8.svrp , 2 , 793.185 , 788.644 , 4.54049 , 4.54049 , 793.185 , 793.185 , 0 , 776.168 , 2.14536 , 8378 , 1033 , 1527 , 11013 , 0 , 0 , 0.303 , 469.629 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_8.svrp , 2 , 795.42 , 785.72 , 9.69991 , 9.57661 , 795.42 , 781.044 , 1.80742 , 774.371 , 2.64627 , 34755 , 2175 , 3836 , 0 , 0 , 0 , 0.053 , 600.104 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_8.svrp , 2 , 793.185 , 788.644 , 4.54074 , 4.54049 , 793.185 , 793.185 , 3.16496e-05 , 774.371 , 2.37194 , 20692 , 1884 , 0 , 0 , 19013 , 1468 , 0.054 , 577.931 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_8.svrp , 2 , 793.185 , 788.644 , 4.54064 , 4.54049 , 793.185 , 793.185 , 1.91632e-05 , 775.806 , 2.19104 , 11362 , 1153 , 1942 , 337 , 0 , 0 , 0.083 , 138.802 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_8.svrp , 2 , 793.186 , 788.644 , 4.54121 , 4.54049 , 793.186 , 793.185 , 9.06446e-05 , 775.806 , 2.19111 , 9271 , 1584 , 0 , 468 , 5113 , 317 , 0.085 , 145.551 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.93_1_9.svrp , 2 , 755.395 , 751.282 , 4.11318 , 4.11318 , 755.395 , 755.395 , 0 , 739.149 , 2.15062 , 5962 , 979 , 880 , 10323 , 0 , 0 , 0.659 , 420.643 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_9.svrp , 2 , 755.395 , 751.282 , 4.11339 , 4.11318 , 755.395 , 753.687 , 0.226097 , 735.127 , 2.68307 , 36815 , 1463 , 6186 , 0 , 0 , 0 , 0.12 , 600.085 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_9.svrp , 2 , 755.396 , 751.282 , 4.11391 , 4.11318 , 755.396 , 755.395 , 9.67731e-05 , 735.127 , 2.68314 , 5756 , 1155 , 0 , 0 , 6502 , 556 , 0.12 , 98.566 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_9.svrp , 2 , 755.395 , 751.282 , 4.11318 , 4.11318 , 755.395 , 755.395 , 2.91238e-07 , 737.871 , 2.31977 , 7857 , 955 , 1201 , 169 , 0 , 0 , 0.197 , 74.861 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.93_1_9.svrp , 2 , 755.395 , 751.282 , 4.11365 , 4.11318 , 755.395 , 755.395 , 6.18193e-05 , 737.871 , 2.31983 , 4892 , 1000 , 0 , 200 , 2087 , 207 , 0.205 , 44.063 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.95_1_0.svrp , 2 , 825.338 , 808.191 , 17.1469 , 17.1469 , 825.338 , 811.474 , 1.6798 , 799.579 , 3.121 , 2662 , 1674 , 232 , 16039 , 0 , 0 , 0.628 , 600.104 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_0.svrp , 2 , 830.501 , 815.381 , 15.12 , 15.1175 , 830.501 , 803.447 , 3.25756 , 793.911 , 4.40571 , 17320 , 2854 , 3472 , 0 , 0 , 0 , 0.107 , 600.123 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_0.svrp , 2 , 823.336 , 808.473 , 14.8629 , 14.7886 , 823.336 , 809.165 , 1.72114 , 793.911 , 3.57383 , 8191 , 2920 , 0 , 0 , 14280 , 944 , 0.109 , 600.182 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_0.svrp , 2 , 823.528 , 808.74 , 14.7886 , 14.7886 , 823.528 , 810.124 , 1.6277 , 797.436 , 3.16836 , 23668 , 2238 , 4482 , 501 , 0 , 0 , 0.202 , 600.097 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_0.svrp , 2 , 824.277 , 809.29 , 14.9869 , 14.7886 , 824.277 , 812.857 , 1.38548 , 797.436 , 3.25633 , 9694 , 3197 , 0 , 1184 , 14566 , 590 , 0.208 , 600.1 , 0
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.95_1_1.svrp , 2 , 792.002 , 783.708 , 8.29358 , 8.29358 , 792.002 , 792.002 , 0 , 779.79 , 1.54193 , 3773 , 647 , 440 , 2078 , 0 , 0 , 0.586 , 73.764 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_1.svrp , 2 , 792.002 , 783.708 , 8.29376 , 8.29358 , 792.002 , 785.655 , 0.801435 , 778.027 , 1.76453 , 30935 , 1520 , 5562 , 0 , 0 , 0 , 0.139 , 600.098 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_1.svrp , 2 , 792.002 , 783.708 , 8.29356 , 8.29358 , 792.002 , 792.002 , 0 , 778.027 , 1.76451 , 4293 , 1130 , 0 , 0 , 3608 , 548 , 0.142 , 44.202 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_1.svrp , 2 , 792.002 , 783.708 , 8.29355 , 8.29358 , 792.002 , 792.002 , 0 , 779.753 , 1.54655 , 5225 , 834 , 573 , 83 , 0 , 0 , 0.211 , 30.835 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_1.svrp , 2 , 792.003 , 783.708 , 8.2943 , 8.29358 , 792.003 , 792.002 , 9.05426e-05 , 779.753 , 1.54665 , 20075 , 1035 , 0 , 129 , 1775 , 227 , 0.222 , 117.64 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.95_1_2.svrp , 2 , 778.691 , 756.308 , 22.3838 , 22.3838 , 778.691 , 778.691 , 6.47762e-05 , 763.084 , 2.00434 , 20394 , 704 , 2038 , 3978 , 0 , 0 , 0.524 , 509.528 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_2.svrp , 2 , 778.691 , 756.308 , 22.3839 , 22.3838 , 778.691 , 758.781 , 2.55691 , 754.027 , 3.16748 , 40958 , 1726 , 4731 , 0 , 0 , 0 , 0.056 , 600.084 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_2.svrp , 2 , 778.692 , 756.308 , 22.3845 , 22.3838 , 778.692 , 778.691 , 8.83713e-05 , 754.698 , 3.08127 , 19608 , 2546 , 0 , 0 , 20978 , 942 , 0.108 , 424.526 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_2.svrp , 2 , 778.691 , 756.308 , 22.3837 , 22.3838 , 778.691 , 778.035 , 0.0842275 , 759.186 , 2.50492 , 123296 , 1549 , 1932 , 195 , 0 , 0 , 0.095 , 600.102 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_2.svrp , 2 , 778.692 , 756.308 , 22.3843 , 22.3838 , 778.692 , 778.691 , 6.01958e-05 , 759.186 , 2.505 , 6979 , 901 , 0 , 208 , 2583 , 192 , 0.096 , 55.441 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.95_1_3.svrp , 2 , 774.003 , 758.047 , 15.9558 , 15.9558 , 774.003 , 774.003 , 0 , 762.092 , 1.5388 , 2515 , 596 , 295 , 2359 , 0 , 0 , 0.509 , 63.391 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_3.svrp , 2 , 774.003 , 758.047 , 15.9557 , 15.9558 , 774.003 , 760.463 , 1.74924 , 758.084 , 2.0566 , 39780 , 2692 , 5357 , 0 , 0 , 0 , 0.098 , 600.086 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_3.svrp , 2 , 774.003 , 758.047 , 15.9561 , 15.9558 , 774.003 , 774.003 , 4.05812e-05 , 758.218 , 2.03935 , 34434 , 2482 , 0 , 0 , 11897 , 352 , 0.109 , 259.498 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_3.svrp , 2 , 774.003 , 758.047 , 15.9558 , 15.9558 , 774.003 , 774.003 , 0 , 761.534 , 1.61097 , 13862 , 1120 , 650 , 140 , 0 , 0 , 0.109 , 63.278 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_3.svrp , 2 , 774.003 , 758.047 , 15.956 , 15.9558 , 774.003 , 774.003 , 1.80901e-05 , 761.534 , 1.61099 , 954 , 707 , 0 , 102 , 820 , 48 , 0.111 , 10.483 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.95_1_4.svrp , 2 , 814.015 , 792.46 , 21.5551 , 21.5551 , 814.015 , 808.692 , 0.653941 , 787.784 , 3.22248 , 4409 , 1873 , 194 , 11195 , 0 , 0 , 0.328 , 600.076 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_4.svrp , 2 , 814.016 , 792.46 , 21.5558 , 21.5551 , 814.016 , 794.462 , 2.40217 , 782.922 , 3.81986 , 24830 , 1825 , 5589 , 0 , 0 , 0 , 0.047 , 600.097 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_4.svrp , 2 , 814.017 , 792.46 , 21.5569 , 21.5551 , 814.017 , 803.223 , 1.32604 , 782.922 , 3.82001 , 16815 , 3197 , 0 , 0 , 24776 , 628 , 0.049 , 600.111 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_4.svrp , 2 , 814.015 , 792.46 , 21.5551 , 21.5551 , 814.015 , 811.785 , 0.274011 , 787.291 , 3.28304 , 40117 , 1732 , 4767 , 225 , 0 , 0 , 0.086 , 600.088 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_4.svrp , 2 , 814.016 , 792.46 , 21.5558 , 21.5551 , 814.016 , 814.015 , 7.90107e-05 , 787.291 , 3.28312 , 41126 , 2054 , 0 , 271 , 10433 , 181 , 0.087 , 291.207 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.95_1_5.svrp , 2 , 752.594 , 741.535 , 11.0593 , 11.0593 , 752.594 , 746.862 , 0.761688 , 728.2 , 3.24132 , 8821 , 1714 , 815 , 8160 , 0 , 0 , 0.738 , 600.082 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_5.svrp , 2 , 754.02 , 738.992 , 15.0283 , 14.9065 , 754.02 , 739.835 , 1.88124 , 724.423 , 3.9252 , 34614 , 1928 , 5036 , 0 , 0 , 0 , 0.152 , 600.107 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_5.svrp , 2 , 754.411 , 739.641 , 14.7693 , 14.7257 , 754.411 , 743.359 , 1.46493 , 724.712 , 3.93664 , 14325 , 4009 , 0 , 0 , 24966 , 2201 , 0.164 , 600.096 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_5.svrp , 2 , 752.744 , 741.637 , 11.1068 , 11.0973 , 752.744 , 746.654 , 0.809038 , 725.805 , 3.57872 , 23046 , 2594 , 3744 , 473 , 0 , 0 , 0.201 , 600.079 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_5.svrp , 2 , 752.597 , 741.535 , 11.062 , 11.0593 , 752.597 , 748.324 , 0.567774 , 726.074 , 3.52411 , 18074 , 3792 , 0 , 671 , 24380 , 1949 , 0.216 , 600.093 , 0
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.95_1_6.svrp , 2 , 759.618 , 751.024 , 8.59412 , 8.59412 , 759.618 , 755.513 , 0.540519 , 744.257 , 2.02227 , 14893 , 1761 , 1811 , 7339 , 0 , 0 , 0.615 , 600.08 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_6.svrp , 2 , 763.866 , 748.037 , 15.8288 , 15.828 , 763.866 , 749.357 , 1.89943 , 742.032 , 2.85829 , 25089 , 1806 , 6034 , 0 , 0 , 0 , 0.096 , 600.085 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_6.svrp , 2 , 759.619 , 751.024 , 8.59459 , 8.59412 , 759.619 , 759.618 , 6.1569e-05 , 742.032 , 2.3152 , 23796 , 2543 , 0 , 0 , 22897 , 825 , 0.1 , 439.174 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_6.svrp , 2 , 759.618 , 751.024 , 8.59405 , 8.59412 , 759.618 , 755.66 , 0.521108 , 743.009 , 2.18658 , 47147 , 1590 , 5363 , 170 , 0 , 0 , 0.155 , 600.099 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_6.svrp , 2 , 759.619 , 751.024 , 8.59442 , 8.59412 , 759.619 , 759.618 , 3.92026e-05 , 743.009 , 2.18663 , 7343 , 1944 , 0 , 223 , 7901 , 367 , 0.161 , 154.619 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.95_1_7.svrp , 2 , 769.463 , 757.997 , 11.4655 , 11.4655 , 769.463 , 735.558 , 4.4063 , 727.856 , 5.40727 , 1975 , 2439 , 73 , 12089 , 0 , 0 , 1.021 , 600.37 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_7.svrp , 2 , 753.264 , 740.688 , 12.5762 , 12.5756 , 753.264 , 738.777 , 1.92319 , 722.663 , 4.06252 , 17169 , 4273 , 3117 , 0 , 0 , 0 , 0.079 , 600.094 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_7.svrp , 2 , 754.651 , 742.253 , 12.3988 , 12.1796 , 754.651 , 740.07 , 1.93227 , 722.663 , 4.23889 , 11026 , 5157 , 0 , 0 , 16736 , 1249 , 0.081 , 600.137 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_7.svrp , 2 , 753.264 , 740.688 , 12.5763 , 12.5756 , 753.264 , 744.375 , 1.18004 , 727.354 , 3.43973 , 14987 , 5131 , 1003 , 1057 , 0 , 0 , 0.286 , 600.1 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_7.svrp , 2 , 756.798 , 742.597 , 14.2011 , 14.1713 , 756.798 , 742.571 , 1.87986 , 727.354 , 3.89061 , 10299 , 4983 , 0 , 1061 , 12799 , 644 , 0.284 , 600.124 , 0
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.95_1_8.svrp , 2 , 805.684 , 794.358 , 11.3264 , 11.3264 , 805.684 , 797.743 , 0.985583 , 786.208 , 2.41728 , 5102 , 1828 , 836 , 13663 , 0 , 0 , 0.439 , 600.101 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_8.svrp , 2 , 807.009 , 796.799 , 10.2092 , 10.2074 , 807.009 , 794.611 , 1.53622 , 783.981 , 2.85346 , 18151 , 2509 , 3794 , 0 , 0 , 0 , 0.072 , 600.101 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_8.svrp , 2 , 804.231 , 795.235 , 8.99519 , 8.99048 , 804.231 , 802.011 , 0.275996 , 783.981 , 2.5179 , 20038 , 3352 , 0 , 0 , 24710 , 1672 , 0.075 , 600.085 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_8.svrp , 2 , 804.227 , 795.235 , 8.99192 , 8.99048 , 804.227 , 798.052 , 0.767825 , 785.482 , 2.33082 , 27554 , 1923 , 3367 , 314 , 0 , 0 , 0.115 , 600.142 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_8.svrp , 2 , 804.226 , 795.235 , 8.99116 , 8.99048 , 804.227 , 804.226 , 9.54579e-05 , 785.482 , 2.33072 , 19937 , 2237 , 0 , 535 , 15297 , 1146 , 0.117 , 353.292 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k2/80_2_0.95_1_9.svrp , 2 , 737.276 , 727.711 , 9.56564 , 9.56565 , 737.276 , 733.697 , 0.485476 , 723.623 , 1.85188 , 8516 , 1638 , 820 , 11003 , 0 , 0 , 0.679 , 600.081 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_9.svrp , 2 , 737.278 , 727.711 , 9.56764 , 9.56565 , 737.278 , 729.857 , 1.00662 , 721.202 , 2.18053 , 33152 , 2844 , 4986 , 0 , 0 , 0 , 0.093 , 600.101 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_9.svrp , 2 , 737.278 , 727.711 , 9.56727 , 9.56565 , 737.278 , 734.842 , 0.330379 , 721.202 , 2.18048 , 15955 , 3005 , 0 , 0 , 22294 , 1611 , 0.095 , 600.087 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_9.svrp , 2 , 737.276 , 727.711 , 9.56589 , 9.56565 , 737.276 , 734.072 , 0.434687 , 723.433 , 1.87758 , 33852 , 1721 , 3881 , 353 , 0 , 0 , 0.173 , 600.099 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k2/80_2_0.95_1_9.svrp , 2 , 737.276 , 727.711 , 9.56582 , 9.56565 , 737.276 , 737.276 , 2.25641e-05 , 723.433 , 1.87757 , 9917 , 1955 , 0 , 429 , 14008 , 292 , 0.177 , 170.565 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/50_3_0.85_1_0.svrp , 3 , 670.049 , 660.558 , 9.49098 , 9.49099 , 670.049 , 670.049 , 0 , 647.643 , 3.34394 , 716 , 657 , 12 , 4574 , 0 , 0 , 0.386 , 43.163 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/50_3_0.85_1_0.svrp , 3 , 670.049 , 660.558 , 9.49099 , 9.49099 , 670.049 , 669.647 , 0.0600001 , 641.216 , 4.30315 , 40503 , 1281 , 8512 , 0 , 0 , 0 , 0.074 , 600.064 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/50_3_0.85_1_0.svrp , 3 , 670.049 , 660.558 , 9.49104 , 9.49099 , 670.049 , 670.049 , 6.59056e-06 , 641.216 , 4.30316 , 22958 , 1053 , 0 , 0 , 3710 , 298 , 0.076 , 52.487 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/50_3_0.85_1_0.svrp , 3 , 670.05 , 660.558 , 9.49143 , 9.49099 , 670.05 , 670.049 , 6.57324e-05 , 647.414 , 3.37825 , 1540 , 1012 , 53 , 301 , 0 , 0 , 0.141 , 15.968 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/50_3_0.85_1_0.svrp , 3 , 670.049 , 660.558 , 9.49099 , 9.49099 , 670.049 , 670.049 , 0 , 647.414 , 3.37819 , 753 , 859 , 0 , 242 , 854 , 42 , 0.144 , 14.895 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/50_3_0.85_1_1.svrp , 3 , 658.847 , 650.975 , 7.87185 , 7.87185 , 658.847 , 658.847 , 0 , 648.07 , 1.63581 , 621 , 601 , 42 , 5423 , 0 , 0 , 0.443 , 44.36 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/50_3_0.85_1_1.svrp , 3 , 658.847 , 650.975 , 7.87193 , 7.87185 , 658.847 , 647.058 , 1.78946 , 640.24 , 2.82428 , 39603 , 1245 , 9660 , 0 , 0 , 0 , 0.052 , 600.076 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/50_3_0.85_1_1.svrp , 3 , 658.847 , 650.975 , 7.87203 , 7.87185 , 658.847 , 658.847 , 2.74661e-05 , 640.24 , 2.82429 , 6088 , 1196 , 0 , 0 , 10916 , 881 , 0.054 , 26.225 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/50_3_0.85_1_1.svrp , 3 , 658.848 , 650.975 , 7.87227 , 7.87185 , 658.848 , 658.847 , 6.43548e-05 , 647.35 , 1.74509 , 2359 , 580 , 119 , 198 , 0 , 0 , 0.115 , 8.821 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/50_3_0.85_1_1.svrp , 3 , 658.847 , 650.975 , 7.87185 , 7.87185 , 658.847 , 658.847 , 0 , 647.35 , 1.74503 , 1528 , 552 , 0 , 191 , 1701 , 99 , 0.117 , 8.941 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/50_3_0.85_1_2.svrp , 3 , 663.657 , 655.874 , 7.78376 , 7.78376 , 663.657 , 663.657 , 0 , 645.924 , 2.67208 , 10015 , 482 , 1827 , 5267 , 0 , 0 , 0.24 , 204.103 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/50_3_0.85_1_2.svrp , 3 , 664.251 , 655.415 , 8.8367 , 8.81314 , 664.251 , 654.656 , 1.4446 , 641.323 , 3.45173 , 37392 , 1011 , 9243 , 0 , 0 , 0 , 0.04 , 600.081 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/50_3_0.85_1_2.svrp , 3 , 663.658 , 655.874 , 7.7839 , 7.78376 , 663.658 , 663.657 , 2.05046e-05 , 641.323 , 3.36533 , 7585 , 848 , 0 , 0 , 13736 , 2554 , 0.043 , 44.024 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/50_3_0.85_1_2.svrp , 3 , 663.657 , 655.874 , 7.78375 , 7.78376 , 663.657 , 663.657 , 0 , 646.379 , 2.60345 , 19493 , 737 , 4382 , 249 , 0 , 0 , 0.089 , 180.48 , 1
